channel,sku,date,inventory_units,inventory_cost,inventory_retail
003:Outlet,197516013300,4/19/2025,1,13.3,84.97
003:Outlet,197516013331,4/19/2025,-1,-13.3,-84.97
003:Outlet,197516013362,4/19/2025,1,12.65,84.97
003:Outlet,197516013379,4/19/2025,1,12.65,84.97
003:Outlet,197516013386,4/19/2025,1,12.65,84.97
003:Outlet,197516013393,4/19/2025,-1,-12.65,-84.97
003:Outlet,197516013409,4/19/2025,-1,-12.65,-84.97
003:Outlet,197516013461,4/19/2025,1,29.91,159.97
003:Outlet,197516013591,4/19/2025,3,37.8,254.91
003:Outlet,197516013607,4/19/2025,6,75.6,509.82
003:Outlet,197516013614,4/19/2025,4,50.4,339.88
003:Outlet,197516013621,4/19/2025,4,50.4,339.88
003:Outlet,197516013638,4/19/2025,3,37.8,254.91
003:Outlet,197516013645,4/19/2025,1,12.6,84.97
003:Outlet,197516013676,4/19/2025,5,63,424.85
003:Outlet,197516013683,4/19/2025,12,151.2,1019.64
003:Outlet,197516013690,4/19/2025,11,138.6,934.67
003:Outlet,197516013706,4/19/2025,13,163.8,1104.61
003:Outlet,197516013713,4/19/2025,4,50.4,339.88
003:Outlet,197516013720,4/19/2025,3,37.8,254.91
003:Outlet,197516013904,4/19/2025,2,19.5,169.94
003:Outlet,197516013911,4/19/2025,2,19.5,169.94
003:Outlet,197516013928,4/19/2025,1,9.75,84.97
003:Outlet,197516013935,4/19/2025,3,29.25,254.91
003:Outlet,197516013942,4/19/2025,1,9.75,84.97
003:Outlet,197516013980,4/19/2025,2,19.5,169.94
003:Outlet,197516014147,4/19/2025,1,12.5,94.97
003:Outlet,197516014475,4/19/2025,1,10.5,84.97
003:Outlet,197516014505,4/19/2025,1,10.5,84.97
003:Outlet,197516014543,4/19/2025,1,6.98,54.97
003:Outlet,197516014598,4/19/2025,1,13.85,94.97
003:Outlet,197516014611,4/19/2025,-1,-13.85,-94.97
003:Outlet,197516014833,4/19/2025,1,16.5,109.97
003:Outlet,197516014840,4/19/2025,1,16.5,109.97
003:Outlet,197516014857,4/19/2025,2,33,219.94
003:Outlet,197516014864,4/19/2025,1,16.5,109.97
003:Outlet,197516014994,4/19/2025,1,16.62,109.97
003:Outlet,197516015076,4/19/2025,1,18.75,109.97
003:Outlet,197516015083,4/19/2025,1,18.75,109.97
003:Outlet,197516015106,4/19/2025,1,18.75,109.97
003:Outlet,197516015120,4/19/2025,2,37.5,219.94
003:Outlet,197516015151,4/19/2025,1,13.14,124.97
003:Outlet,197516015168,4/19/2025,10,131.4,1249.7
003:Outlet,197516015182,4/19/2025,5,73.2239766,620.33741
003:Outlet,197516015199,4/19/2025,7,91.98,874.79
003:Outlet,197516015205,4/19/2025,6,78.84,749.82
003:Outlet,197516015236,4/19/2025,4,93.2,499.88
003:Outlet,197516015243,4/19/2025,2,46.6,249.94
003:Outlet,197516015250,4/19/2025,2,46.6,249.94
003:Outlet,197516015267,4/19/2025,2,46.6,249.94
003:Outlet,197516015380,4/19/2025,1,5.8,44.97
003:Outlet,197516015564,4/19/2025,1,5.9,44.97
003:Outlet,197516015731,4/19/2025,2,15.334092,97.84482
003:Outlet,197516015748,4/19/2025,1,7.667046,48.92241
003:Outlet,197516015885,4/19/2025,1,14.4,109.97
003:Outlet,197516015908,4/19/2025,2,32.9222187,219.13241
003:Outlet,197516015960,4/19/2025,1,13.69,109.97
003:Outlet,197516015977,4/19/2025,1,13.69,109.97
003:Outlet,197516015984,4/19/2025,1,13.69,109.97
003:Outlet,197516015991,4/19/2025,-1,-13.69,-109.97
003:Outlet,197516016431,4/19/2025,1,7.15,54.97
003:Outlet,197516017261,4/19/2025,1,6.7379946,48.92241
003:Outlet,197516017315,4/19/2025,3,14.52,134.91
003:Outlet,197516017322,4/19/2025,3,14.52,134.91
003:Outlet,197516017339,4/19/2025,2,9.68,89.94
003:Outlet,197516017346,4/19/2025,1,6.7379946,48.92241
003:Outlet,197516017414,4/19/2025,1,18.26,124.97
003:Outlet,197516017421,4/19/2025,1,18.26,124.97
003:Outlet,197516017476,4/19/2025,2,35.9,249.94
003:Outlet,197516017483,4/19/2025,-1,-17.95,-124.97
003:Outlet,197516017834,4/19/2025,-1,-11.25,-94.97
003:Outlet,197516018121,4/19/2025,-1,-11.9,-94.97
003:Outlet,197516018190,4/19/2025,1,11.9,94.97
003:Outlet,197516018206,4/19/2025,2,23.8,189.94
003:Outlet,197516018213,4/19/2025,1,11.9,94.97
003:Outlet,197516018220,4/19/2025,3,39.2416957,280.27741
003:Outlet,197516018237,4/19/2025,4,54.6833914,370.61482
003:Outlet,197516018244,4/19/2025,4,47.6,379.88
003:Outlet,197516018275,4/19/2025,1,10.8,84.97
003:Outlet,197516018350,4/19/2025,-1,-10.8,-84.97
003:Outlet,197516018589,4/19/2025,11,110,934.67
003:Outlet,197516018596,4/19/2025,21,213.3000131,1782.20741
003:Outlet,197516018602,4/19/2025,19,190,1614.43
003:Outlet,197516018619,4/19/2025,25,250,2124.25
003:Outlet,197516018626,4/19/2025,8,80,679.76
003:Outlet,197516018640,4/19/2025,1,10,84.97
003:Outlet,197516019067,4/19/2025,1,13.75,104.97
003:Outlet,197516019081,4/19/2025,1,13.75,104.97
003:Outlet,197516019098,4/19/2025,1,13.75,104.97
003:Outlet,197516019258,4/19/2025,1,12,94.97
003:Outlet,197516019425,4/19/2025,1,12,84.97
003:Outlet,197516019647,4/19/2025,2,25.5615893,185.30741
003:Outlet,197516019654,4/19/2025,1,11,94.97
003:Outlet,197516019746,4/19/2025,1,12.84,94.97
003:Outlet,197516019791,4/19/2025,1,12.2,94.97
003:Outlet,197516019807,4/19/2025,2,24.4,189.94
003:Outlet,197516019814,4/19/2025,1,12.2,94.97
003:Outlet,197516019838,4/19/2025,3,36.6,284.91
003:Outlet,197516019845,4/19/2025,3,36.6,284.91
003:Outlet,197516019883,4/19/2025,-1,-23,-189.97
003:Outlet,197516019890,4/19/2025,2,46,379.94
003:Outlet,197516019968,4/19/2025,1,23,189.97
003:Outlet,197516019975,4/19/2025,1,23,189.97
003:Outlet,197516020193,4/19/2025,2,46,379.94
003:Outlet,197516020216,4/19/2025,-1,-23,-189.97
003:Outlet,197516020223,4/19/2025,1,23,189.97
003:Outlet,197516020339,4/19/2025,1,23,189.97
003:Outlet,197516020353,4/19/2025,1,23,189.97
003:Outlet,197516020629,4/19/2025,1,23.46,189.97
003:Outlet,197516020681,4/19/2025,1,29.7392832,180.69741
003:Outlet,197516020773,4/19/2025,1,24,159.97
003:Outlet,197516020797,4/19/2025,1,24,159.97
003:Outlet,197516021053,4/19/2025,3,90.009855,553.38723
003:Outlet,197516021060,4/19/2025,2,53.003285,384.43241
003:Outlet,197516021077,4/19/2025,1,23,199.97
003:Outlet,197516021084,4/19/2025,-2,-46,-399.94
003:Outlet,197516021091,4/19/2025,-1,-23,-199.97
003:Outlet,197516021107,4/19/2025,5,115,999.85
003:Outlet,197516021121,4/19/2025,10,230,1999.7
003:Outlet,197516021138,4/19/2025,11,253,2199.67
003:Outlet,197516021145,4/19/2025,5,115,999.85
003:Outlet,197516021152,4/19/2025,-2,-46,-399.94
003:Outlet,197516021169,4/19/2025,-1,-23,-199.97
003:Outlet,197516021206,4/19/2025,1,22,189.97
003:Outlet,197516021275,4/19/2025,1,22,189.97
003:Outlet,197516021756,4/19/2025,1,11.95,144.97
003:Outlet,197516021787,4/19/2025,-1,-12.75,-124.97
003:Outlet,197516021848,4/19/2025,1,12.75,124.97
003:Outlet,197516021855,4/19/2025,2,25.5,249.94
003:Outlet,197516021862,4/19/2025,3,38.25,374.91
003:Outlet,197516021879,4/19/2025,4,51,499.88
003:Outlet,197516021893,4/19/2025,2,25.5,249.94
003:Outlet,197516021954,4/19/2025,3,45.15,479.91
003:Outlet,197516021961,4/19/2025,3,45.15,479.91
003:Outlet,197516021978,4/19/2025,1,15.05,159.97
003:Outlet,197516021992,4/19/2025,1,15.05,159.97
003:Outlet,197516022005,4/19/2025,1,15.05,159.97
003:Outlet,197516022258,4/19/2025,1,13.75,159.97
003:Outlet,197516022265,4/19/2025,3,46.9317674,474.28241
003:Outlet,197516022272,4/19/2025,1,19.4317674,154.34241
003:Outlet,197516022296,4/19/2025,-1,-13.75,-159.97
003:Outlet,197516022302,4/19/2025,1,13.75,159.97
003:Outlet,197516022418,4/19/2025,-1,-13.25,-159.97
003:Outlet,197516022524,4/19/2025,1,16.4294811,120.45741
003:Outlet,197516022531,4/19/2025,1,12.48,124.97
003:Outlet,197516022548,4/19/2025,3,37.44,374.91
003:Outlet,197516022555,4/19/2025,2,24.96,249.94
003:Outlet,197516022562,4/19/2025,3,37.44,374.91
003:Outlet,197516022623,4/19/2025,1,13.26,124.97
003:Outlet,197516022630,4/19/2025,2,26.52,249.94
003:Outlet,197516022654,4/19/2025,2,26.52,249.94
003:Outlet,197516022661,4/19/2025,5,66.3,624.85
003:Outlet,197516022685,4/19/2025,4,53.04,499.88
003:Outlet,197516022692,4/19/2025,1,13.26,124.97
003:Outlet,197516022739,4/19/2025,1,23,159.97
003:Outlet,197516022746,4/19/2025,2,46,319.94
003:Outlet,197516022982,4/19/2025,1,19.75,189.97
003:Outlet,197516023279,4/19/2025,3,66,524.91
003:Outlet,197516023286,4/19/2025,1,22,174.97
003:Outlet,197516023293,4/19/2025,1,22,174.97
003:Outlet,197516023347,4/19/2025,1,14.85,119.97
003:Outlet,197516023354,4/19/2025,1,19.0405839,112.92741
003:Outlet,197516023361,4/19/2025,1,19.0405839,112.92741
003:Outlet,197516023538,4/19/2025,1,15.27,144.97
003:Outlet,197516023545,4/19/2025,1,15.27,144.97
003:Outlet,197516023552,4/19/2025,3,45.81,434.91
003:Outlet,197516023576,4/19/2025,4,61.08,579.88
003:Outlet,197516023583,4/19/2025,4,61.08,579.88
003:Outlet,197516023590,4/19/2025,1,15.27,144.97
003:Outlet,197516023606,4/19/2025,4,66.1120848,574.19241
003:Outlet,197516023613,4/19/2025,1,15.27,144.97
003:Outlet,197516023682,4/19/2025,-1,-23,-189.97
003:Outlet,197516023699,4/19/2025,-1,-23,-189.97
003:Outlet,197516023767,4/19/2025,1,23,189.97
003:Outlet,197516023934,4/19/2025,1,23,199.97
003:Outlet,197516023972,4/19/2025,1,23,199.97
003:Outlet,197516023989,4/19/2025,5,115,999.85
003:Outlet,197516023996,4/19/2025,-3,-69,-599.91
003:Outlet,197516024009,4/19/2025,1,23,199.97
003:Outlet,197516024016,4/19/2025,1,23,199.97
003:Outlet,197516024023,4/19/2025,-1,-23,-199.97
003:Outlet,197516024108,4/19/2025,1,11.83,124.97
003:Outlet,197516024115,4/19/2025,1,11.83,124.97
003:Outlet,197516024122,4/19/2025,1,11.83,124.97
003:Outlet,197516024139,4/19/2025,2,23.66,249.94
003:Outlet,197516024160,4/19/2025,1,11.83,124.97
003:Outlet,197516024238,4/19/2025,-1,-16.36,-144.97
003:Outlet,197516024443,4/19/2025,1,11.65,104.97
003:Outlet,197516024474,4/19/2025,1,11.65,104.97
003:Outlet,197516025068,4/19/2025,1,3.85,44.97
003:Outlet,197516025174,4/19/2025,5,25,224.85
003:Outlet,197516025181,4/19/2025,2,10,89.94
003:Outlet,197516025198,4/19/2025,1,5,44.97
003:Outlet,197516025204,4/19/2025,5,25,224.85
003:Outlet,197516025211,4/19/2025,3,15,134.91
003:Outlet,197516025228,4/19/2025,1,5,44.97
003:Outlet,197516025242,4/19/2025,1,5,44.97
003:Outlet,197516025259,4/19/2025,1,5,44.97
003:Outlet,197516025266,4/19/2025,3,15,134.91
003:Outlet,197516025273,4/19/2025,2,10,89.94
003:Outlet,197516025280,4/19/2025,7,35,314.79
003:Outlet,197516025297,4/19/2025,3,15,134.91
003:Outlet,197516025303,4/19/2025,1,5,44.97
003:Outlet,197516025501,4/19/2025,1,4.5,44.97
003:Outlet,197516025525,4/19/2025,1,4.5,44.97
003:Outlet,197516025730,4/19/2025,1,5.09,54.97
003:Outlet,197516025839,4/19/2025,1,5.09,54.97
003:Outlet,197516025846,4/19/2025,-1,-5.09,-54.97
003:Outlet,197516026195,4/19/2025,1,4.62,44.97
003:Outlet,197516027253,4/19/2025,1,22.71,189.97
003:Outlet,197516027772,4/19/2025,1,22,189.97
003:Outlet,197516028335,4/19/2025,1,11.11,124.97
003:Outlet,197516028359,4/19/2025,1,11.11,124.97
003:Outlet,197516028373,4/19/2025,1,11.11,124.97
003:Outlet,197516028441,4/19/2025,1,11.11,124.97
003:Outlet,197516028571,4/19/2025,-1,-11.26,-124.97
003:Outlet,197516028892,4/19/2025,-1,-9.99,-124.97
003:Outlet,197516030505,4/19/2025,1,21.55,159.97
003:Outlet,197516030789,4/19/2025,1,9.99,124.97
003:Outlet,197516031496,4/19/2025,1,11.85,159.97
003:Outlet,197516031663,4/19/2025,1,10.32,124.97
003:Outlet,197516031809,4/19/2025,1,12.62,159.97
003:Outlet,197516032448,4/19/2025,1,5.4,44.97
003:Outlet,197516032462,4/19/2025,1,5.4,44.97
003:Outlet,197516032691,4/19/2025,1,9.5,84.97
003:Outlet,197516032882,4/19/2025,1,11.07,84.97
003:Outlet,197516033032,4/19/2025,2,16.9,169.94
003:Outlet,197516033063,4/19/2025,2,16.9,169.94
003:Outlet,197516033209,4/19/2025,1,8.45,84.97
003:Outlet,197516033810,4/19/2025,1,8.25,84.97
003:Outlet,197516033841,4/19/2025,1,8.25,84.97
003:Outlet,197516033858,4/19/2025,1,8.25,84.97
003:Outlet,197516034589,4/19/2025,1,12.98,159.97
003:Outlet,197516034619,4/19/2025,-1,-12.98,-159.97
003:Outlet,197516034626,4/19/2025,1,12.98,159.97
003:Outlet,197516035081,4/19/2025,1,13.25,159.97
003:Outlet,197516035517,4/19/2025,1,10.5,124.97
003:Outlet,197516037009,4/19/2025,1,5.98,54.97
003:Outlet,197516037115,4/19/2025,1,25.5,189.97
003:Outlet,197516037207,4/19/2025,1,25.5,189.97
003:Outlet,197516037573,4/19/2025,1,13.25,159.97
003:Outlet,197516037818,4/19/2025,4,62,579.88
003:Outlet,197516037825,4/19/2025,18,279,2609.46
003:Outlet,197516037832,4/19/2025,16,248,2319.52
003:Outlet,197516037849,4/19/2025,9,139.5,1304.73
003:Outlet,197516037856,4/19/2025,9,139.5,1304.73
003:Outlet,197516037863,4/19/2025,6,93,869.82
003:Outlet,197516038808,4/19/2025,1,10,94.97
003:Outlet,197516042379,4/19/2025,1,3.57,44.97
003:Outlet,197516042386,4/19/2025,1,3.57,44.97
003:Outlet,197516042409,4/19/2025,1,3.57,44.97
003:Outlet,197516043147,4/19/2025,-1,-4.2,-44.97
003:Outlet,197516043154,4/19/2025,1,4.2,44.97
003:Outlet,197516043987,4/19/2025,6,29.7,299.82
003:Outlet,197516043994,4/19/2025,4,19.8,199.88
003:Outlet,197516044366,4/19/2025,1,5.3,44.97
003:Outlet,197516044380,4/19/2025,1,5.3,44.97
003:Outlet,197516044410,4/19/2025,-1,-5.3,-44.97
003:Outlet,197516044465,4/19/2025,1,7.1781231,48.92241
003:Outlet,197516044601,4/19/2025,-1,-5.3,-44.97
003:Outlet,197516044618,4/19/2025,-1,-5.3,-44.97
003:Outlet,197516044793,4/19/2025,2,10.7979414,93.89241
003:Outlet,197516045011,4/19/2025,2,8.7,89.94
003:Outlet,197516045240,4/19/2025,1,4.35,44.97
003:Outlet,197516045912,4/19/2025,1,10.5,124.97
003:Outlet,197516046483,4/19/2025,1,3.95,44.97
003:Outlet,197516046582,4/19/2025,1,3.92,44.97
003:Outlet,197516048555,4/19/2025,1,3.75,44.97
003:Outlet,197516048562,4/19/2025,1,3.75,44.97
003:Outlet,197516050077,4/19/2025,-1,-5.05,-44.97
003:Outlet,197516051265,4/19/2025,1,4.8,44.97
003:Outlet,197516051357,4/19/2025,-1,-4.8,-44.97
003:Outlet,197516051623,4/19/2025,1,5.25,44.97
003:Outlet,197516053580,4/19/2025,2,25,159.94
003:Outlet,197516053597,4/19/2025,3,37.5,239.91
003:Outlet,197516053603,4/19/2025,6,75,479.82
003:Outlet,197516053610,4/19/2025,9,112.5,719.73
003:Outlet,197516053627,4/19/2025,5,62.5,399.85
003:Outlet,197516053634,4/19/2025,10,125,799.7
003:Outlet,197516053740,4/19/2025,1,13.2,79.97
003:Outlet,197516054099,4/19/2025,1,7.59,64.97
003:Outlet,197516054105,4/19/2025,-1,-7.59,-64.97
003:Outlet,197516054495,4/19/2025,1,6.2979414,48.92241
003:Outlet,197516054570,4/19/2025,1,6.2979414,48.92241
003:Outlet,197516055102,4/19/2025,-1,-23.02,-189.97
003:Outlet,197516055126,4/19/2025,1,23.02,189.97
003:Outlet,197516055157,4/19/2025,2,46.04,379.94
003:Outlet,197516055164,4/19/2025,1,23.02,189.97
003:Outlet,197516055249,4/19/2025,-1,-21.92,-189.97
003:Outlet,197516056208,4/19/2025,2,19.4,109.94
003:Outlet,197516056222,4/19/2025,1,9.7,54.97
003:Outlet,197516056369,4/19/2025,-1,-6.45,-59
003:Outlet,197516056376,4/19/2025,151,975.371505,8887.871
003:Outlet,197516056390,4/19/2025,240,1548,14160
003:Outlet,197516056413,4/19/2025,224,1446.221505,13194.871
003:Outlet,197516056437,4/19/2025,196,1265.621505,11542.871
003:Outlet,197516056444,4/19/2025,205,1322.723835,12087.957
003:Outlet,197516056451,4/19/2025,133,860.219175,7811.785
003:Outlet,197516056468,4/19/2025,77,496.65,4543
003:Outlet,197516056475,4/19/2025,98,633.99534,5753.828
003:Outlet,197516056666,4/19/2025,2,17,79.94
003:Outlet,197516056758,4/19/2025,-1,-5.5,-39.97
003:Outlet,197516057175,4/19/2025,1,5.25,39.97
003:Outlet,197516057182,4/19/2025,1,5.25,39.97
003:Outlet,197516057205,4/19/2025,11,58.7490717,441.09241
003:Outlet,197516057229,4/19/2025,1,8,54.97
003:Outlet,197516057557,4/19/2025,1,13.9,159.97
003:Outlet,197516057588,4/19/2025,1,13.9,159.97
003:Outlet,197516057632,4/19/2025,1,14.85,124.97
003:Outlet,197516058004,4/19/2025,1,16.8,134.97
003:Outlet,197516058011,4/19/2025,4,67.2,539.88
003:Outlet,197516058028,4/19/2025,4,67.2,539.88
003:Outlet,197516058035,4/19/2025,4,67.2,539.88
003:Outlet,197516058318,4/19/2025,1,13.15,144.97
003:Outlet,197516058400,4/19/2025,-1,-13.95,-124.97
003:Outlet,197516058455,4/19/2025,1,13.95,124.97
003:Outlet,197516058691,4/19/2025,1,16.01,159.97
003:Outlet,197516058714,4/19/2025,1,16.01,159.97
003:Outlet,197516058738,4/19/2025,-1,-16.01,-159.97
003:Outlet,197516058776,4/19/2025,-1,-16.01,-159.97
003:Outlet,197516058837,4/19/2025,1,12.5,144.97
003:Outlet,197516058875,4/19/2025,1,12.5,144.97
003:Outlet,197516058882,4/19/2025,1,12.5,144.97
003:Outlet,197516058899,4/19/2025,1,12.5,144.97
003:Outlet,197516059162,4/19/2025,1,10.85,64.97
003:Outlet,197516059193,4/19/2025,2,21.7,129.94
003:Outlet,197516059421,4/19/2025,-1,-15.8,-94.97
003:Outlet,197516059438,4/19/2025,1,15.8,94.97
003:Outlet,197516059452,4/19/2025,1,15.8,94.97
003:Outlet,197516059537,4/19/2025,2,31.6,189.94
003:Outlet,197516059650,4/19/2025,7,105,734.79
003:Outlet,197516059667,4/19/2025,11,168.8254518,1143.80241
003:Outlet,197516059674,4/19/2025,13,198.8254518,1353.74241
003:Outlet,197516059681,4/19/2025,11,172.6509036,1132.93482
003:Outlet,197516059698,4/19/2025,14,217.6509036,1447.84482
003:Outlet,197516059735,4/19/2025,2,30,209.94
003:Outlet,197516059742,4/19/2025,6,90,629.82
003:Outlet,197516059759,4/19/2025,12,180,1259.64
003:Outlet,197516059766,4/19/2025,15,228.8254518,1563.68241
003:Outlet,197516059773,4/19/2025,9,135,944.73
003:Outlet,197516060007,4/19/2025,-1,-16.76,-159.97
003:Outlet,197516060588,4/19/2025,3,30,209.91
003:Outlet,197516060755,4/19/2025,-8,-100,-559.76
003:Outlet,197516060779,4/19/2025,-6,-48,-329.82
003:Outlet,197516060922,4/19/2025,1,13.857459,90.33741
003:Outlet,197516061813,4/19/2025,1,12.51,124.97
003:Outlet,197516061820,4/19/2025,1,12.51,124.97
003:Outlet,197516061844,4/19/2025,-2,-25.02,-249.94
003:Outlet,197516061882,4/19/2025,1,12.51,124.97
003:Outlet,197516061905,4/19/2025,1,11.45,124.97
003:Outlet,197516061929,4/19/2025,3,34.35,374.91
003:Outlet,197516061967,4/19/2025,-1,-11.45,-124.97
003:Outlet,197516061981,4/19/2025,2,22.9,249.94
003:Outlet,197516062063,4/19/2025,2,26,319.94
003:Outlet,197516062230,4/19/2025,1,11.99,124.97
003:Outlet,197516062285,4/19/2025,1,11.99,124.97
003:Outlet,197516062322,4/19/2025,3,35.4,374.91
003:Outlet,197516062346,4/19/2025,2,23.6,249.94
003:Outlet,197516062353,4/19/2025,1,11.8,124.97
003:Outlet,197516062384,4/19/2025,3,35.4,374.91
003:Outlet,197516062391,4/19/2025,1,11.8,124.97
003:Outlet,197516062414,4/19/2025,2,23.6,249.94
003:Outlet,197516062421,4/19/2025,2,23.6,249.94
003:Outlet,197516062438,4/19/2025,1,11.8,124.97
003:Outlet,197516062773,4/19/2025,-1,-7.5,-44.97
003:Outlet,197516063275,4/19/2025,1,10,84.97
003:Outlet,197516063299,4/19/2025,-1,-10,-84.97
003:Outlet,197516063305,4/19/2025,2,20,169.94
003:Outlet,197516064050,4/19/2025,-1,-14.5,-144.97
003:Outlet,197516064111,4/19/2025,2,28,289.94
003:Outlet,197516064173,4/19/2025,1,14,144.97
003:Outlet,197516064265,4/19/2025,-1,-13.5,-144.97
003:Outlet,197516064296,4/19/2025,1,13.5,144.97
003:Outlet,197516064302,4/19/2025,1,13.5,144.97
003:Outlet,197516064319,4/19/2025,1,13.5,144.97
003:Outlet,197516065613,4/19/2025,-1,-8.96,-64.97
003:Outlet,197516065750,4/19/2025,1,8.96,64.97
003:Outlet,197516065781,4/19/2025,1,8.96,64.97
003:Outlet,197516066337,4/19/2025,1,4.55,44.97
003:Outlet,197516066474,4/19/2025,1,4.55,44.97
003:Outlet,197516066627,4/19/2025,1,4.7,44.97
003:Outlet,197516066771,4/19/2025,1,4.5,44.97
003:Outlet,197516067105,4/19/2025,1,4.5,44.97
003:Outlet,197516067150,4/19/2025,1,4.5,44.97
003:Outlet,197516067433,4/19/2025,1,6.5,69.97
003:Outlet,197516067648,4/19/2025,1,22.75,189.97
003:Outlet,197516067709,4/19/2025,2,45.5,379.94
003:Outlet,197516069345,4/19/2025,3,66.9,569.91
003:Outlet,197516069352,4/19/2025,1,22.3,189.97
003:Outlet,197516069437,4/19/2025,-1,-24.02,-189.97
003:Outlet,197516069451,4/19/2025,1,24.02,189.97
003:Outlet,197516069475,4/19/2025,2,48.04,379.94
003:Outlet,197516069888,4/19/2025,-1,-16,-79.97
003:Outlet,197516069895,4/19/2025,-1,-16,-79.97
003:Outlet,197516070570,4/19/2025,-1,-4.57,-54.97
003:Outlet,197516072970,4/19/2025,1,9.3,119.97
003:Outlet,197516073007,4/19/2025,1,9.3,119.97
003:Outlet,197516073052,4/19/2025,1,9.32,119.97
003:Outlet,197516073069,4/19/2025,-1,-9.32,-119.97
003:Outlet,197516073137,4/19/2025,-2,-21.7,-239.94
003:Outlet,197516073229,4/19/2025,2,21.58,319.94
003:Outlet,197516073298,4/19/2025,1,11.03,159.97
003:Outlet,197516073847,4/19/2025,3,30,164.91
003:Outlet,197516073854,4/19/2025,2,20,109.94
003:Outlet,197516073885,4/19/2025,1,10,54.97
003:Outlet,197516074028,4/19/2025,1,4.75,29.97
003:Outlet,197516074240,4/19/2025,1,4.75,29.97
003:Outlet,197516074257,4/19/2025,1,4.75,29.97
003:Outlet,197516074264,4/19/2025,2,9.5,59.94
003:Outlet,197516074271,4/19/2025,1,4.75,29.97
003:Outlet,197516074288,4/19/2025,1,4.75,29.97
003:Outlet,197516074325,4/19/2025,10,53,399.7
003:Outlet,197516074332,4/19/2025,7,37.1,279.79
003:Outlet,197516074349,4/19/2025,11,58.3,439.67
003:Outlet,197516074356,4/19/2025,11,58.3,439.67
003:Outlet,197516074363,4/19/2025,4,21.2,159.88
003:Outlet,197516074493,4/19/2025,1,10.25,54.97
003:Outlet,197516074509,4/19/2025,2,20.5,109.94
003:Outlet,197516074561,4/19/2025,-1,-10.25,-54.97
003:Outlet,197516074806,4/19/2025,1,5.05,29.97
003:Outlet,197516074820,4/19/2025,1,5.05,29.97
003:Outlet,197516074929,4/19/2025,1,5.05,29.97
003:Outlet,197516075049,4/19/2025,1,10.35,54.97
003:Outlet,197516075063,4/19/2025,2,20.7,109.94
003:Outlet,197516075070,4/19/2025,1,10.35,54.97
003:Outlet,197516075087,4/19/2025,6,62.1,329.82
003:Outlet,197516075124,4/19/2025,1,10,54.97
003:Outlet,197516075131,4/19/2025,3,30,164.91
003:Outlet,197516075148,4/19/2025,1,10,54.97
003:Outlet,197516075155,4/19/2025,1,10,54.97
003:Outlet,197516075162,4/19/2025,2,20,109.94
003:Outlet,197516075209,4/19/2025,3,30,164.91
003:Outlet,197516075216,4/19/2025,3,30,164.91
003:Outlet,197516075223,4/19/2025,2,20,109.94
003:Outlet,197516075230,4/19/2025,1,10,54.97
003:Outlet,197516075247,4/19/2025,1,10,54.97
003:Outlet,197516075537,4/19/2025,1,5.25,39.97
003:Outlet,197516075544,4/19/2025,2,10.5,79.94
003:Outlet,197516075711,4/19/2025,1,11.55,54.97
003:Outlet,197516075858,4/19/2025,1,9.75,54.97
003:Outlet,197516076008,4/19/2025,2,10.1,79.94
003:Outlet,197516076015,4/19/2025,-3,-15.15,-119.91
003:Outlet,197516076039,4/19/2025,-1,-5.05,-39.97
003:Outlet,197516076640,4/19/2025,-1,-4.75,-29.97
003:Outlet,197516076800,4/19/2025,1,10,54.97
003:Outlet,197516076961,4/19/2025,-1,-10,-54.97
003:Outlet,197516076978,4/19/2025,2,20,109.94
003:Outlet,197516076985,4/19/2025,3,30,164.91
003:Outlet,197516076992,4/19/2025,2,20,109.94
003:Outlet,197516077005,4/19/2025,1,10,54.97
003:Outlet,197516077227,4/19/2025,3,15,89.91
003:Outlet,197516077234,4/19/2025,3,15,89.91
003:Outlet,197516077241,4/19/2025,2,10,59.94
003:Outlet,197516077517,4/19/2025,1,9.25,64.97
003:Outlet,197516077593,4/19/2025,11,112.75,769.67
003:Outlet,197516077609,4/19/2025,17,174.25,1189.49
003:Outlet,197516077616,4/19/2025,6,61.5,419.82
003:Outlet,197516077623,4/19/2025,12,123,839.64
003:Outlet,197516077630,4/19/2025,6,61.5,419.82
003:Outlet,197516077647,4/19/2025,5,51.25,349.85
003:Outlet,197516077784,4/19/2025,1,9.75,54.97
003:Outlet,197516078651,4/19/2025,1,7.09,39.97
003:Outlet,197516078668,4/19/2025,1,7.09,39.97
003:Outlet,197516078736,4/19/2025,1,7.16,39.97
003:Outlet,197516078743,4/19/2025,-1,-7.16,-39.97
003:Outlet,197516078798,4/19/2025,31,226.5917268,1829.487
003:Outlet,197516078804,4/19/2025,164,1199.830361,9678.922
003:Outlet,197516078811,4/19/2025,287,2106.595902,16940.305
003:Outlet,197516078828,4/19/2025,367,2693.522809,21662.253
003:Outlet,197516078835,4/19/2025,292,2147.491082,17236.766
003:Outlet,197516078842,4/19/2025,228,1669.065541,13456.383
003:Outlet,197516078859,4/19/2025,73,534.5751804,4308.461
003:Outlet,197516079313,4/19/2025,1,19.02,119.97
003:Outlet,197516080463,4/19/2025,1,17.86,104.97
003:Outlet,197516080531,4/19/2025,1,17.86,104.97
003:Outlet,197516081156,4/19/2025,1,13.5,94.97
003:Outlet,197516083730,4/19/2025,4,19.92,179.88
003:Outlet,197516083747,4/19/2025,8,39.84,359.76
