style_color,=1/0,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
207009-1702,207009,FP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207025-1001,207025,FP,23H2,11/9/2023,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207025-1700,207025,FP,23H2,11/9/2023,45251,-1,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207025-2046,207025,FP,23H2,11/9/2023,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207026-1001,207026,FP,23H3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207026-1702,207026,FP,23H3,11/7/2023,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207027-1019,207027,FP,23S1,,,0,0,0,,,49,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207027-2553,207027,FP,23S1,,,0,0,0,,,49,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207038-1001,207038,FP,23H3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207038-1700,207038,FP,23H3,12/4/2023,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207038-3922,207038,FP,23H3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207089-1700,207089,OP,23M1,4/27/2023,45101,-2,81,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207092-1700,207092,OP,23M1,3/22/2023,45039,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207092-4189,207092,OP,23M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207092-7326,207092,OP,23M1,3/22/2023,45029,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207124-1001,207124,OP,23S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207124-3539,207124,OP,23S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207124-9808,207124,OP,23S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207156-1001,207156,OP,23F2,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207158-1501,207158,OP,23F2,7/27/2023,45159,5,54,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207158-6003,207158,OP,23F2,7/27/2023,45171,1,33,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207179-1001,207179,OP,23F3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207179-1700,207179,OP,23F3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207179-6000,207179,OP,23F3,,,0,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207268-1019,207268,FP,23M1,1/23/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207268-1734,207268,FP,23M1,1/23/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207268-3913,207268,FP,23M1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207283-1001,207283,FP,23F3,9/5/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207283-1700,207283,FP,23F3,9/5/2023,45204,1,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207283-2504,207283,FP,23F3,9/5/2023,45184,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207342-1001,207342,OP,23H1,10/3/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207342-1501,207342,OP,23H1,10/4/2023,45254,68,67,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207342-1700,207342,OP,23H1,10/7/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207342-5205,207342,OP,23H1,10/4/2023,,0,1,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207343-1001,207343,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207343-1501,207343,OP,23H1,10/31/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207343-1700,207343,OP,23H1,12/8/2023,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207343-6602,207343,OP,23H1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207346-1001,207346,OP,23H1,10/26/2024,45204,722,719,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207346-1700,207346,OP,23H1,10/26/2024,45204,563,561,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207346-6000,207346,OP,23H1,10/26/2024,45219,405,403,0,YES,LIVE,59,59,14.99,REG,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207348-1001,207348,OP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207348-1700,207348,OP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207348-6000,207348,OP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207349-1001,207349,OP,23H1,9/25/2023,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207349-1700,207349,OP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207366-1001,207366,OP,23H1,3/11/2024,45247,1,0,0,YES,,69,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207366-4903,207366,OP,23H1,3/11/2024,45212,1,0,0,YES,,69,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207422-1001,207422,FP,24S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207422-1501,207422,FP,24S1,1/24/2024,45314,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207422-1700,207422,FP,24S1,1/24/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207422-6372,207422,FP,24S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207425-1001,207425,FP,24S1,8/8/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207425-1700,207425,FP,24S1,1/29/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207425-5353,207425,FP,24S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207425-6810,207425,FP,24S1,8/8/2024,45307,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207431-1001,207431,FP,24S1,8/9/2024,45316,7,7,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207431-1700,207431,FP,24S1,8/9/2024,45317,1,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207434-6372,207434,FP,24S1,1/4/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207495-1001,207495,FP,23M2,7/26/2023,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207530-3539,207530,FP,23F1,3/12/2024,,0,0,0,YES,,49,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207537-9613,207537,FP,23F1,,,0,0,0,,,49,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207547-1001,207547,OP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207547-6000,207547,OP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207550-1001,207550,OP,23H2,3/11/2024,45242,1,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207550-1700,207550,OP,23H2,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207628-1001,207628,FP,23H1,3/12/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207628-1702,207628,FP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207638-1702,207638,FP,23H2,3/13/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207640-1001,207640,OP,24S1,8/9/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207640-1501,207640,OP,24S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207640-1700,207640,OP,24S1,10/29/2024,45309,2,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207643-1001,207643,OP,24S2,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207643-1700,207643,OP,24S2,,,0,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207643-8302,207643,OP,24S2,,,0,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207646-1001,207646,OP,24S3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207646-1700,207646,OP,24S3,3/8/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207646-5157,207646,OP,24S3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207649-1001,207649,OP,24S3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207649-1700,207649,OP,24S3,8/13/2024,45353,47,48,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207649-3525,207649,OP,24S3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207690-1001,207690,OP,24S1,1/11/2025,45304,1487,1483,13,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207690-1700,207690,OP,24S1,1/11/2025,45308,796,794,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207690-4792,207690,OP,24S1,1/10/2024,45304,-1,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207691-1001,207691,OP,24S3,1/12/2025,,0,1298,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207691-1700,207691,OP,24S3,2/19/2024,45345,15,15,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207691-8302,207691,OP,24S3,,,0,1498,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207692-1001,207692,OP,24S1,8/13/2024,45303,1,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207692-1700,207692,OP,24S1,8/13/2024,45307,105,102,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207692-5157,207692,OP,24S1,,,0,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207692-6515,207692,OP,24S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207696-1001,207696,OP,24S3,5/3/2024,45356,7,6,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207696-1700,207696,OP,24S3,5/3/2024,45356,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207696-6000,207696,OP,24S3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207723-1001,207723,FP,24M1,4/11/2024,45409,32,31,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207733-1001,207733,FP,24M1,4/18/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207733-1700,207733,FP,24M1,4/18/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207733-6873,207733,FP,24M1,3/28/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207733-7326,207733,FP,24M1,3/28/2024,45386,8,9,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207867-1001,207867,OP,23H1,10/25/2024,45257,646,625,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207867-1700,207867,OP,23H1,10/25/2024,45257,452,439,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207867-4116,207867,OP,23H1,10/25/2024,45257,220,201,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207867-6000,207867,OP,23H1,10/25/2024,45257,457,423,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207868-1001,207868,OP,23H3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207892-1001,207892,OP,23H2,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207892-1700,207892,OP,23H2,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207907-1003,207907,FP,24S1,3/22/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207916-1001,207916,FP,24S3,3/14/2024,45372,1,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207916-1700,207916,FP,24S3,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207916-5231,207916,FP,24S3,3/14/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207917-1001,207917,FP,24S1,1/5/2024,45353,1,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207917-1702,207917,FP,24S1,1/5/2024,45350,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207934-1001,207934,FP,24S2,1/24/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207934-1700,207934,FP,24S2,1/25/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207934-8307,207934,FP,24S2,1/25/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207939-1001,207939,FP,24S3,3/8/2024,45388,2,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207939-1700,207939,FP,24S3,3/8/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207951-1700,207951,FP,24S1,7/18/2024,45315,527,526,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207958-1001,207958,FP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207958-1700,207958,FP,23H1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207963-1702,207963,OP,24M3,4/28/2024,45410,107,103,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207967-1001,207967,OP,24M1,2/14/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207967-1700,207967,OP,24M1,2/14/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207967-4008,207967,OP,24M1,2/14/2024,45351,220,219,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207968-1001,207968,OP,24M2,4/24/2024,45409,256,260,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207968-1700,207968,OP,24M2,4/24/2024,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207968-6000,207968,OP,24M2,4/24/2024,45408,1,1,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207968-7326,207968,OP,24M2,4/24/2024,45408,65,65,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207969-6706,207969,OP,24M2,3/12/2024,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207970-1001,207970,OP,24M1,10/7/2024,45436,-23,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207970-1700,207970,OP,24M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207970-4008,207970,OP,24M1,,,0,0,0,YES,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207970-6706,207970,OP,24M1,,,0,0,0,,,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207972-1001,207972,OP,24M1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207972-1700,207972,OP,24M1,,,0,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207972-4008,207972,OP,24M1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207972-6706,207972,OP,24M1,3/8/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207973-1001,207973,OP,24M1,3/11/2024,45385,113,112,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207973-1700,207973,OP,24M1,3/8/2024,45389,136,148,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
207973-6706,207973,OP,24M1,3/8/2024,45385,45,49,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208019-1001,208019,FP,24M1,11/6/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208019-6000,208019,FP,24M1,11/6/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208025-1001,208025,FP,24M3,11/6/2024,45458,27,25,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208025-1700,208025,FP,24M3,11/6/2024,,0,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208044C-1001,208044C,FP,24S1,,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208044C-1700,208044C,FP,24S1,12/28/2023,45400,20,22,0,YES,LIVE,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208064-1001,208064,FP,24M1,5/24/2024,45415,3,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208064-1700,208064,FP,24M1,4/25/2024,45413,0,0,0,YES,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208064-6873,208064,FP,24M1,4/25/2024,45413,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208064-7326,208064,FP,24M1,5/24/2024,,0,0,0,,,59,49.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
208078-1001,208078,FP,24M3,1/11/2025,45445,39,995,0,YES,LIVE,59,39.97,14.99,SALE,FLASH,,,Tee Flash Sale 1.17.25.xlsx,Pricing,45728.34178,45728.35927
