style_color,=1/0,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
108317-IPAR,108317,FP,24S1,8/13/2024,45303,471,475,0,YES,LIVE,219,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108318-IPHD,108318,FP,24S1,,,0,0,0,,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108320-IPER,108320,FP,24S1,9/16/2024,45273,692,702,0,YES,LIVE,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108321-IPDR,108321,FP,24S1,,,0,0,0,,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108337-IISM,108337,FP,24S1,9/7/2024,45274,463,461,0,YES,LIVE,199,199,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108338-2SB,108338,FP,23H2,6/28/2024,45246,533,483,0,YES,LIVE,179,109.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108339-2S,108339,FP,23H2,11/8/2023,,0,0,0,,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108346-2SB,108346,FP,23H1,11/6/2023,45246,1,0,0,YES,,149,124.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108360-IKKY,108360,FP,23H2,,,0,0,0,,,249,249,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108361-IKKB,108361,FP,23H2,,,0,0,0,,,249,209.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108363-IBIL,108363,OP,24M1,4/19/2024,,0,0,0,YES,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108364-IBIL,108364,OP,24M1,,,0,0,0,,,159,159,79,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108365-IBKL,108365,OP,24M2,5/14/2024,45462,5,0,0,,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108366-IBYM,108366,OP,24M2,,,0,0,0,,,159,159,79,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108367-IBRM,108367,OP,24M2,6/26/2024,45424,1,0,0,,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108368-IBSM,108368,OP,24M2,,,0,0,0,,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108369-IBXM,108369,OP,24M3,8/15/2024,,0,0,0,,,159,159,79,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108370-IBRM,108370,OP,24M2,6/26/2024,45422,1,0,0,YES,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108371-IBYM,108371,OP,24M1,,,0,0,0,,,159,159,79,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108372-IBLD,108372,OP,24M3,11/5/2024,45485,208,1785,0,YES,LIVE,159,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108373-IBKD,108373,OP,24M1,8/8/2024,45380,1,0,0,YES,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108374-IBKD,108374,OP,24M3,6/10/2024,45470,45,35,0,YES,LIVE,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108375-IBLD,108375,OP,24M3,,,0,0,0,,,159,159,79,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108376-IBKL,108376,OP,24M1,,,0,0,0,,,219,219,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108377-IBXM,108377,OP,24M2,4/30/2024,,0,0,0,,,219,219,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108378-IBXM,108378,OP,24M2,11/14/2024,45435,1,0,0,YES,,199,199,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108379-IBSM,108379,OP,24M2,,,0,0,0,,,199,199,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108380-IBKG,108380,OP,24M1,,,0,0,0,,,199,199,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108381-2SB,108381,OP,24M3,11/12/2024,45444,174,174,0,YES,LIVE,159,159,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108382-IBIG,108382,OP,24M3,7/5/2024,45451,241,234,0,YES,LIVE,159,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108383-IBIG,108383,OP,24M1,12/17/2024,45392,-15,0,0,YES,,199,124.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108391-IMSG,108391,FP,24M1,,,0,0,0,,,159,159,79,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108393-ILJD,108393,FP,24M2,6/26/2024,45446,145,107,0,YES,LIVE,179,109.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108410C-2SB,108410C,FP,23H2,11/9/2024,45262,4,11,0,YES,LIVE,259,259,179,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108414-IHUG,108414,FP,24S1,1/8/2024,,0,0,0,,,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108417-OPW,108417,FP,24S2,,,0,0,0,,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108420-IHZM,108420,FP,24S3,8/14/2024,45357,477,464,0,YES,LIVE,189,189,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108484-IPKM,108484,FP,24F1,12/12/2024,45483,781,824,0,YES,LIVE,239,239,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108485-IQFB,108485,FP,24F1,8/27/2024,45490,203,215,0,YES,LIVE,239,239,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108486-IPLR,108486,FP,24F1,8/22/2024,45484,889,848,0,YES,LIVE,239,149.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108489-IPPG,108489,FP,24F1,8/16/2024,45500,6,3,0,YES,LIVE,199,124.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108491-IPIL,108491,FP,24F1,12/17/2024,45497,770,763,0,YES,LIVE,199,199,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108492-IPMD,108492,FP,24F1,8/14/2024,45506,307,276,0,YES,LIVE,199,124.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108493-IPLM,108493,FP,24F1,8/12/2024,45498,277,272,0,YES,LIVE,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108496-2S,108496,FP,24F2,9/18/2024,45548,105,116,0,YES,LIVE,259,259,179,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108498-2SB,108498,FP,24F2,8/12/2024,45515,742,756,0,YES,LIVE,249,249,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108499-IPOM,108499,FP,24F2,9/6/2024,45519,72,71,0,YES,LIVE,239,199.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108500-IPUD,108500,FP,24F2,9/6/2024,45518,450,475,0,YES,LIVE,239,239,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108501-IQFB,108501,FP,24F3,9/19/2024,45548,807,828,0,YES,LIVE,239,239,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108502-IQGM,108502,FP,24F3,10/15/2024,45554,261,295,0,YES,LIVE,239,239,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108503-IPPG,108503,FP,24F2,9/24/2024,45534,674,674,0,YES,LIVE,239,239,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108504-IQAM,108504,FP,24F2,9/6/2024,45519,131,128,0,YES,LIVE,199,199,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108505-2SB,108505,FP,24F2,9/6/2024,45513,598,617,0,YES,LIVE,199,199,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108506-ITED,108506,FP,24F3,10/4/2024,45567,275,275,0,YES,LIVE,209,209,129,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108508-IQAR,108508,FP,24F2,8/27/2024,45521,3,0,1600,YES,,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108510-IPWM,108510,FP,24F2,12/16/2024,45520,710,690,0,YES,LIVE,199,199,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108522-IQHL,108522,FP,24F3,10/21/2024,45554,782,794,0,YES,LIVE,239,239,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108526-IQDD,108526,FP,24F3,10/8/2024,45535,248,262,0,YES,LIVE,179,179,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108527-2SB,108527,FP,24F3,9/3/2024,45547,323,325,0,YES,LIVE,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108528-IQED,108528,FP,24F3,9/6/2024,45538,485,483,0,YES,LIVE,179,179,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108536-2SB,108536,FP,24F1,8/22/2024,45516,1064,1058,0,YES,LIVE,249,249,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108538-IQSM,108538,FP,24F1,8/27/2024,45515,8,0,0,YES,,249,209.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108539-2S,108539,FP,24F1,8/22/2024,45484,611,591,0,YES,LIVE,249,159.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108590-ITRD,108590,FP,24M3,8/22/2024,45558,3,0,0,YES,,179,169.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108591-ITOR,108591,FP,24M2,6/26/2024,,0,0,0,,,179,179,129,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108594C-IRND,108594C,FP,24S1,8/9/2024,,0,0,0,,,249,209.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108595C-ISTD,108595C,FP,24M1,5/24/2024,45408,86,81,0,YES,LIVE,219,184.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108598C-2SB,108598C,FP,24M1,3/29/2024,45394,1,0,0,YES,,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108599C-2S,108599C,FP,24S2,8/9/2024,45385,27,27,0,YES,LIVE,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108600C-2S,108600C,FP,24S2,5/23/2024,45421,5,5,0,YES,LIVE,219,184.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108646-IRSD,108646,FP,24H1,12/6/2024,45575,1324,1322,0,YES,LIVE,239,239,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108648-1762,108648,FP,24H1,11/12/2024,45576,577,575,0,YES,LIVE,219,219,129,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108650-ITYG,108650,FP,24H1,12/17/2024,45588,565,560,0,YES,LIVE,199,199,129,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108651-IUGD,108651,FP,24H1,11/15/2024,45575,1402,1419,0,YES,LIVE,239,239,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108655-IPND,108655,FP,24H3,12/9/2024,45616,641,1072,0,YES,LIVE,199,199,139,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108658-IRTB,108658,FP,24H1,12/3/2024,45576,100,97,0,YES,LIVE,199,199,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108660-2SB,108660,FP,24H1,11/26/2024,45575,625,632,0,YES,LIVE,199,199,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108661-IRVD,108661,FP,24H1,12/6/2024,45588,1344,1555,0,YES,LIVE,259,259,149,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108695-ISFB,108695,FP,24H2,11/29/2024,45605,433,431,0,YES,LIVE,179,179,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108700-ITYR,108700,FP,24H2,12/27/2024,45602,406,400,0,YES,LIVE,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108701-IUEM,108701,FP,24H2,1/2/2025,45616,589,595,0,YES,LIVE,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108702-ISCS,108702,FP,24H1,10/24/2024,45632,721,722,0,YES,LIVE,199,199,139,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108704-2SB,108704,FP,24H2,12/17/2024,45595,1240,1385,0,YES,LIVE,179,179,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108708-ISDB,108708,FP,24H2,11/29/2024,45596,488,486,0,YES,LIVE,159,159,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108709-ISBB,108709,FP,24H2,12/18/2024,45590,1165,1787,0,YES,LIVE,259,259,179,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108710-HBFM,108710,FP,24H2,1/3/2025,45616,739,803,0,YES,LIVE,249,249,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108711-ISGD,108711,FP,24H2,1/6/2025,45610,1167,1254,0,YES,LIVE,239,239,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108712-ISLL,108712,FP,24H2,12/18/2024,45610,633,626,0,YES,LIVE,249,249,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108713-2S,108713,FP,24H2,12/18/2024,45609,497,667,0,YES,LIVE,249,249,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108716-ISNB,108716,FP,24H3,12/30/2024,45631,435,653,0,YES,LIVE,259,259,179,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108718-ISPG,108718,FP,24H3,12/30/2024,45633,1223,2037,0,YES,LIVE,239,239,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108719-ISTM,108719,FP,24H3,12/12/2024,45645,1188,1446,0,YES,LIVE,239,239,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108722-ISPG,108722,FP,24H3,,,0,0,1300,,,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108723-ISQD,108723,FP,24H3,11/19/2024,45619,14,115,0,YES,LIVE,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108754-HURM,108754,FP,24M3,7/25/2024,45466,58,41,0,YES,LIVE,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108756-IDEM,108756,FP,24M3,7/1/2024,45462,17,13,0,YES,LIVE,259,219.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108758-2SB,108758,FP,24M3,7/22/2024,45452,11,7,0,YES,LIVE,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108762-ILIM,108762,FP,24M2,6/13/2024,45416,25,21,0,YES,LIVE,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108763-ILJD,108763,FP,24M2,6/26/2024,45416,162,165,0,YES,LIVE,199,199,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108764-ILKB,108764,FP,24M2,12/16/2024,45452,2,0,0,YES,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108767-2SB,108767,FP,24M2,6/26/2024,45415,54,42,0,YES,LIVE,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108784-ITPR,108784,FP,24M2,6/26/2024,,0,0,0,,,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108786-ITQB,108786,FP,24M3,8/22/2024,45558,2,0,0,,,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108787-2SB,108787,FP,24F1,12/16/2024,45476,1265,1264,0,YES,LIVE,159,159,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108788-2SB,108788,FP,24F1,11/29/2024,45476,52,46,0,YES,LIVE,199,124.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108789-ITDD,108789,FP,24H1,11/20/2024,45602,502,506,0,YES,LIVE,249,249,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108792-IQBD,108792,FP,24F3,10/30/2024,45553,818,832,0,YES,LIVE,159,159,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108826-IFDG,108826,FP,24S2,1/16/2025,45329,990,992,0,YES,LIVE,159,159,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108838C-2S,108838C,FP,24M2,9/14/2024,45426,739,727,0,YES,LIVE,239,239,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108839C-2SB,108839C,FP,24M2,9/14/2024,45422,514,514,0,YES,LIVE,249,249,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108846C-ITTL,108846C,FP,24M2,5/23/2024,45437,2,0,0,,,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108847C-ITSB,108847C,FP,24M2,11/15/2024,45437,166,151,0,YES,LIVE,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108848C-IHZM,108848C,FP,24M2,5/23/2024,45437,3,0,0,YES,LIVE,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108849C-ITTL,108849C,FP,24M2,5/23/2024,45437,2,1,0,YES,LIVE,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108853C-IUJL,108853C,FP,24M2,4/19/2024,45407,42,43,0,YES,LIVE,189,159.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108863C-IUKB,108863C,FP,24M2,12/27/2024,45407,1010,998,0,YES,LIVE,219,219,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108864C-IULM,108864C,FP,24M2,12/27/2024,45416,841,851,0,YES,LIVE,219,219,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108868C-ITAR,108868C,FP,24M3,6/26/2024,45472,10,0,0,YES,,259,219.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108870-ILHM,108870,FP,24M3,,,0,0,0,,,239,239,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108873-IRRD,108873,FP,24H1,12/3/2024,45577,454,447,0,YES,LIVE,239,239,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108874-2SB,108874,FP,24H1,12/3/2024,45576,347,340,0,YES,LIVE,179,179,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108877-IUAD,108877,FP,24H2,12/18/2024,45590,645,769,0,YES,LIVE,259,259,179,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108882-ISRD,108882,FP,24H2,12/9/2024,45609,907,963,0,YES,LIVE,249,249,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108883C-ITVR,108883C,FP,24M2,5/7/2024,45422,2,0,0,,,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108884C-2SB,108884C,FP,24M2,9/25/2024,45422,46,40,0,YES,LIVE,199,199,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108885C-ITXM,108885C,FP,24M2,5/7/2024,45435,13,0,0,YES,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108886C-ITWB,108886C,FP,24M2,12/13/2024,45422,531,529,0,YES,LIVE,179,179,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108901-IUGM,108901,FP,24H1,11/12/2024,45577,314,303,0,YES,LIVE,199,199,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108904-IRSD,108904,FP,24H1,12/6/2024,45595,603,592,0,YES,LIVE,259,259,179,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108924-ITZL,108924,FP,24H1,11/29/2024,45577,365,359,0,YES,LIVE,179,179,109,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108950-IPZL,108950,FP,24F2,12/16/2024,45511,940,927,0,YES,LIVE,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108951-ITDD,108951,FP,24F2,9/30/2024,45548,525,511,0,YES,LIVE,249,209.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108962-ILPD,108962,FP,24F1,8/27/2024,45499,11,0,0,YES,,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108963-IPSR,108963,FP,24F1,8/27/2024,45499,2,3,0,YES,LIVE,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108964-IFDG,108964,FP,24F3,9/30/2024,45534,139,138,0,YES,LIVE,179,179,119,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108967-IPIL,108967,FP,24F3,9/30/2024,45546,498,514,0,YES,LIVE,239,239,149,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108968-IGRG,108968,FP,24F1,8/22/2024,45514,155,149,0,YES,LIVE,249,249,169,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108972C-IXCD,108972C,FP,24F2,8/15/2024,45526,287,283,0,YES,LIVE,199,199,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108989-IWCD,108989,FP,25S2,,,0,0,1085,,,239,239,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108991-IWAM,108991,FP,25S2,,,0,0,1221,,,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108992-IVPL,108992,FP,25S2,1/16/2025,,1625,3400,0,,,249,249,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108993-IWCD,108993,FP,25S2,,,0,0,870,,,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109004-IVYL,109004,FP,25S2,1/18/2025,,642,1426,8,YES,,239,239,169,REG,CAN SET LIVE,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109042-IVXM,109042,FP,25S2,,,0,0,975,,,219,219,149,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109047-IVYL,109047,FP,25S2,,,0,0,715,,,219,219,149,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109058-IVRM,109058,FP,25S1,12/30/2024,45661,952,1460,0,YES,LIVE,249,249,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109059-IVUG,109059,FP,25S1,12/26/2024,45661,755,1579,0,YES,LIVE,239,239,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109060-IVSD,109060,FP,25S1,1/12/2025,45675,1046,1438,0,YES,LIVE,239,239,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109061-2SB,109061,FP,25S1,12/30/2024,45672,1705,3435,0,YES,LIVE,239,239,169,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109062-IVVB,109062,FP,25S1,12/23/2024,45662,914,1246,0,YES,LIVE,199,199,139,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109065-IVQM,109065,FP,25S1,1/8/2025,45673,648,648,0,YES,LIVE,199,199,139,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109066-IVOD,109066,FP,25S2,,,0,0,1105,,,219,219,149,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
